datapoint,attr_val,score
9170,1,0.5005818164650032
4670,1,0.501304774514896
1945,1,0.5022924224622582
4747,1,0.5025786612685107
6731,1,0.5040695734979534
5858,1,0.5064445891702771
4532,1,0.5075453346070866
5883,1,0.507633199163666
4128,1,0.5087176235239849
7005,1,0.5094698916725812
8197,1,0.5098784590765286
2927,1,0.5099604749475704
1382,1,0.510184610666248
5062,1,0.510184610666248
6979,1,0.510184610666248
3228,1,0.5107209928695688
367,1,0.5108992880247779
1694,1,0.5108992880247779
3276,1,0.5108992880247779
4771,1,0.5108992880247779
5313,1,0.5108992880247779
8810,1,0.5108992880247779
5197,1,0.5110016844377671
7171,1,0.5111035493034529
5219,1,0.5114975628147966
8827,1,0.5116144514286447
1373,1,0.5117525733335242
8306,1,0.5118186994264171
5116,1,0.5125586165676659
2230,1,0.5132731346619446
8772,1,0.5134892994724698
6806,1,0.5135112659027427
4186,1,0.5136177929233579
6171,1,0.5136721052644884
4402,1,0.5146246397119356
7207,1,0.5154068154882298
2197,1,0.5157247842439359
2091,1,0.5160950032545211
6535,1,0.5164495525764923
6084,1,0.5167611935769842
4225,1,0.5168019305236274
8166,1,0.517398215601211
3613,1,0.5183238141936366
8272,1,0.5185823016941302
2616,1,0.5187723940228213
9433,1,0.5205381516985697
4907,1,0.5213089420998618
5206,1,0.5213930164369623
2407,1,0.5230584998457096
925,1,0.5233371478769165
2339,1,0.5237562828347779
4384,1,0.5240384723431324
5919,1,0.5243896690835226
4387,1,0.5252901026481094
2713,1,0.5257000358486246
9676,1,0.5290870723917247
1425,1,0.5291935394744299
3148,1,0.5294736953135879
6637,1,0.5298493964453426
4391,1,0.5304991524104925
5626,1,0.5328593570714708
5036,1,0.5328916349150639
9985,1,0.5349435316641554
8724,1,0.5359172650122335
3732,1,0.5367212478187121
1002,1,0.5369633129639848
2285,1,0.5385837369988693
3501,1,0.5392231715542821
2037,1,0.5394275478065358
4827,1,0.5398151201379777
705,1,0.5400241092594291
6448,1,0.5400680489158802
2103,1,0.5417465452993472
5311,1,0.5462760769066102
2447,1,0.5470752123795379
5178,1,0.5470752123795379
9073,1,0.547210518167307
596,1,0.5472777532808424
4518,1,0.5474802785276504
9803,1,0.5476684144023264
9992,1,0.5480590167990587
4555,1,0.5480657909765814
7725,1,0.5491577432994175
5713,1,0.5493099593007702
5509,1,0.5500046303647049
4322,1,0.5505403918930845
5772,1,0.5508475704743931
7682,1,0.5510441238835457
