datapoint,attr_val,score
5795,1,0.5005083889051678
836,1,0.5013025718148285
9589,1,0.5021658621273359
1786,1,0.5027864622487692
222,1,0.5028620229622947
219,1,0.5052582812150932
5858,1,0.5064445891702771
3855,1,0.5069511948350984
8595,1,0.5085237879590426
4128,1,0.5087176235239849
391,1,0.5090684187896354
7274,1,0.5093478088056334
2871,1,0.5093702718671858
8051,1,0.5098456323335306
5894,1,0.510082737863861
422,1,0.510184610666248
3113,1,0.510184610666248
1905,1,0.5103809620061475
4511,1,0.5106624430847642
885,1,0.5108992880247779
1633,1,0.5108992880247779
3040,1,0.5108992880247779
3276,1,0.5108992880247779
3787,1,0.5108992880247779
4572,1,0.5108992880247779
5098,1,0.5108992880247779
6161,1,0.5108992880247779
7175,1,0.5108992880247779
7823,1,0.5108992880247779
8810,1,0.5108992880247779
487,1,0.5111035493034529
4464,1,0.5111040799274937
6095,1,0.5111040799274937
7789,1,0.511205943866184
8488,1,0.5118440471443025
9749,1,0.5125332706169288
4086,1,0.5132731346619446
5594,1,0.5132731346619446
6806,1,0.5135112659027427
213,1,0.5138857630253681
923,1,0.515646382659534
5201,1,0.5160045509611775
2091,1,0.5160950032545211
4676,1,0.5162976481873272
4225,1,0.5168019305236274
4194,1,0.5169947288913549
4444,1,0.5171855626571206
2065,1,0.519718320323431
6046,1,0.5201852547808483
6784,1,0.5224062322558654
4408,1,0.5239601743287962
739,1,0.5250578100774557
5503,1,0.5255208688398723
5110,1,0.5261080710624202
2751,1,0.5261695724943702
6010,1,0.5266485918487586
9715,1,0.5266513262984389
3035,1,0.5268011851346388
5650,1,0.5293694226834396
9986,1,0.5296642970871892
4248,1,0.5309602896426862
1388,1,0.5313293722805148
5626,1,0.5328593570714708
4495,1,0.5335566623164362
8271,1,0.5340629371831398
1698,1,0.5343917251555126
9338,1,0.53468083280102
6408,1,0.5356704104333527
3386,1,0.5359816577032779
8279,1,0.5366351735091787
3282,1,0.5368148280763456
1002,1,0.5369633129639848
6339,1,0.5375348026776623
3501,1,0.5392231715542821
5708,1,0.5392994111476023
5302,1,0.5405474816415161
5192,1,0.5415205283050806
4375,1,0.5439560351146335
6133,1,0.5441764534883067
6274,1,0.544625671536535
6267,1,0.544846717209416
3863,1,0.5450631763488253
5311,1,0.5462760769066102
863,1,0.5467258408211118
9981,1,0.54707206124324
7290,1,0.5475140449149352
5516,1,0.5479090855920123
417,1,0.5479862597262152
8072,1,0.5479862597262152
9992,1,0.5480590167990587
7468,1,0.5495481174039705
8169,1,0.5497070042299002
187,1,0.549714572800053
4510,1,0.5497177532961889
7802,1,0.5503430406793326
760,1,0.5509433622057924
9766,1,0.5510856317253758
1248,1,0.5511311933361207
8289,1,0.5518316972620791
4028,1,0.551832846500995
1937,1,0.5520631935613199
1017,1,0.5527959879356141
1177,1,0.5531911470533554
9682,1,0.5536871041257749
3347,1,0.5541802374769669
5490,1,0.554413506452118
3328,1,0.555152279356282
7832,1,0.5560454163789179
4337,1,0.5566695272917235
520,1,0.5593177344504061
1702,1,0.5601896018577008
4332,1,0.5622988520005618
2266,1,0.5637049670895322
3616,1,0.5647167243304787
6220,1,0.5651819433814043
9042,1,0.5663485062832831
4919,0,0.5002129490542109
9348,1,0.5674300940100268
2396,0,0.5007826450910985
3442,1,0.5685142381732782
4168,0,0.5020703973170295
8,1,0.5687752827537531
5023,0,0.5025548232256031
1008,1,0.5712365798179428
4463,0,0.5055263077564611
1784,0,0.5056587294769038
2141,1,0.5714837810330959
5058,0,0.5065260806327471
4689,1,0.5717911478613333
1938,0,0.5073061710967774
2938,1,0.573583910664921
3520,0,0.5083245401399648
9189,1,0.5754274088493925
4210,0,0.5106310456313663
1120,1,0.5762774578439522
2090,0,0.5108738233088114
713,0,0.5138379208247676
6521,1,0.5766244099147113
1863,0,0.5138463146845973
613,1,0.5781922268872663
2086,0,0.5150919781828445
1651,1,0.5836813282385032
3915,0,0.5164882302509082
6394,1,0.5849313344022311
7009,0,0.518260392065891
3417,1,0.5851291950761716
3710,0,0.519329635335023
598,1,0.5852429278041071
2719,0,0.520130806125429
9161,0,0.5255655898933914
3391,1,0.5861620246699928
4093,0,0.5257819124534098
1586,1,0.5863462294469245
1401,0,0.5267198414605753
389,1,0.5865488035088077
237,0,0.5272470142807008
4969,1,0.5873129895043103
1911,0,0.5275960605580919
6625,1,0.5874337797581689
5618,0,0.5277360115984204
2568,0,0.5293458237830273
9456,1,0.5875425334158526
800,0,0.5308717003777432
5599,1,0.5876783916933515
5989,0,0.5313508551697351
3564,1,0.5878810508606771
1153,0,0.5314071799728735
7916,1,0.5879339553479059
330,0,0.5318368617941562
436,1,0.5879385409729514
3002,0,0.5320564715740776
3024,1,0.5889154559424578
968,0,0.5323742765260628
7600,0,0.5328128178975452
4116,1,0.5892184687858777
5389,0,0.5337160335916815
8502,1,0.5893134020549446
5050,0,0.5340651493322517
8476,1,0.5894575782532387
2918,0,0.534185540269255
7177,1,0.591265685025
3817,0,0.534249523892188
1902,1,0.5917920970476742
7119,0,0.5349654596624462
6266,1,0.5929613917609933
3048,0,0.5359102765953497
6121,0,0.5360530998311321
3388,1,0.5931737290575101
5246,0,0.5364752748676058
3624,1,0.5934900541585673
8621,0,0.5399179606805375
3605,1,0.5937638508620581
7951,0,0.5400917434620953
1504,1,0.5947666792701591
1318,0,0.5404583338682929
9190,1,0.5966824530367659
5664,0,0.5415437082065226
7219,1,0.5982520757622378
60,0,0.541903079880921
3556,0,0.543622846881378
2441,1,0.5983684332608328
4739,0,0.5441970902089448
1451,1,0.5992850614513995
68,0,0.5447772755186875
682,1,0.5995000412312583
7592,0,0.5452922217357623
7639,1,0.5996136688482816
1735,0,0.5497120235893385
7281,1,0.6006413926412323
1007,0,0.5499387969396498
75,1,0.6010300483673834
7628,0,0.5503863058563581
1301,0,0.5526907424092297
2289,1,0.6018270389814928
