,datapoint,attr_val,score
,203,0,1.0
,604,0,1.0
,831,0,1.0
,312,0,1.0
,347,0,1.0
,721,0,1.0
,660,0,1.0
,640,0,1.0
,630,0,1.0
,783,0,1.0
,556,0,1.0
,998,1,1.0
,338,1,1.0
,116,0,1.0
,950,0,1.0
,86,0,1.0
,935,1,1.0
,197,0,1.0
,966,1,1.0
,988,1,1.0
,218,0,1.0
,535,0,1.0000000000000002
,623,0,1.4142135623730951
,993,1,2.0
,284,0,2.0
,926,0,2.0
,704,0,2.23606797749979
,321,0,2.23606797749979
,739,0,2.23606797749979
,320,0,4.0
,145,1,5.0990195135927845
,569,0,10.198039027185569
,11,0,25.592967784139447
,706,1,63.22973983814894
,819,0,92.00543462209177
,43,0,518.000965250066
,1,0,558.0761596771538
,112,1,729.0
,945,0,757.068689089702
,9,0,945.0084655705472
,205,1,1228.0
,59,0,1388.0241352368482
,805,1,1532.0
,927,1,2006.0099700649546
,333,0,2333.0
,274,0,3569.000140095262
,374,0,5249.007811005808
,378,1,5337.0
,744,1,5750.0
,818,0,9774.000051156128
