,datapoint,attr_val,score
,257,0,0.502282695548601
,953,0,0.5047547985083594
,545,1,0.505296880891992
,821,0,0.5054660093034082
,397,0,0.5128590430483491
,922,0,0.5137197557523703
,535,0,0.5151466122528235
,604,0,0.5336665668008158
,73,0,0.5360981921513057
,556,0,0.5395071987334735
,985,0,0.5457050095033504
,666,1,0.5462956505442538
,167,0,0.5463171756761552
,130,0,0.5483159692110997
,86,0,0.5486802391954138
,946,1,0.5500039144217095
,387,1,0.5500206310448591
,229,1,0.5501665416205704
,650,1,0.5604815940422475
,935,1,0.5625038764433632
,312,0,0.5760854219661121
,153,0,0.5764184909178096
,525,1,0.5812389636571054
,301,0,0.5878630256512549
,866,0,0.5893530892316956
,704,0,0.5902550145277734
,43,0,0.5933414717781881
,896,0,0.6022120743428252
,470,0,0.6093361661591487
,707,0,0.612031935140039
,840,1,0.6156248652021011
,131,1,0.6242291476591522
,444,0,0.6296523198890231
,789,1,0.6322056753479159
,815,0,0.6476899301172303
,446,0,0.6498764822211138
,321,0,0.663202821361183
,496,1,0.6730731673723573
,504,0,0.6807007237143763
,812,1,0.6840674408378721
,728,0,0.6842005006193621
,141,0,0.6856804343619982
,706,1,0.6867715747842467
,739,0,0.6878472769812534
,291,0,0.7280452027383496
,295,0,0.7301616331704683
,286,1,0.7473648889392641
,938,1,0.7597663292373078
,11,0,0.7826670862894654
,677,0,0.8473766648729185
