,datapoint,attr_val,score
,535,0,1.0
,569,0,1.0
,503,1,1.0
,630,0,1.0
,496,1,1.0
,481,1,1.0
,381,0,1.0
,462,0,1.0
,637,1,1.0
,364,1,1.0
,924,0,1.0
,915,0,1.0
,950,0,1.0
,953,0,1.0
,966,1,1.0
,985,0,1.0
,893,1,1.0
,887,1,1.0
,829,1,1.0
,721,0,1.0
,744,1,1.0
,783,0,1.0
,205,1,1.0
,141,0,1.0
,86,0,1.0
,67,0,1.0
,35,1,1.0
,999,1,1.0
,285,0,1.0
,274,0,1.0
,95,1,1.4142135623730951
,788,1,1.4142135623730951
,819,0,1.4142135623730951
,242,1,1.4142135623730951
,583,1,1.4142135623730951
,208,0,1.4142135623730951
,153,0,1.4142135623730951
,616,1,1.4142135623730951
,312,0,1.4142135623730951
,926,0,1.7320508075688772
,896,0,2.0
,466,0,2.0
,131,1,2.0
,18,0,2.23606797749979
,996,0,2.23606797749979
,44,0,2.23606797749979
,152,1,2.23606797749979
,706,1,2.23606797749979
,191,1,2.23606797749979
,831,0,26.019223662515373
