,datapoint,attr_val,score
,8091,0,0.0008922844770744377
,2310,0,0.0010679340172935977
,5014,0,0.0014170438889982288
,748,0,0.0022243442704354844
,3256,0,0.0023850612690572755
,3922,0,0.002601885020789755
,290,1,0.005308972052615516
,2952,1,0.0057587183117807726
,1819,1,0.007441060201156252
,4228,1,0.008082435375531842
,1376,0,0.008105824306265842
,4447,1,0.009254657575473
,4600,1,0.00933235648618012
,7715,0,0.011300496546077107
,8393,1,0.013825958145348241
,8565,1,0.016666666666666666
,5905,1,0.016666666666666666
,5980,0,0.016666666666666666
,6653,0,0.01672947247520955
,9992,1,0.016998162045808472
,2907,0,0.017541082262830746
,9061,0,0.018083277763029128
,6328,0,0.018425630205521955
,1847,1,0.025704038177084276
,594,1,0.027433746226803956
,7498,1,0.029681410093760283
,8646,1,0.03333333333333333
,657,1,0.03335854559197423
,4613,1,0.033503170741769915
,5732,1,0.0338642502701297
,4399,1,0.03389741526863882
,2257,0,0.03520888738168953
,3905,0,0.03621294920425056
,997,0,0.03820663112803846
,2816,1,0.041736553682994525
,519,1,0.04666146844543079
,1329,1,0.04890894928012384
,5314,1,0.050075
,582,1,0.05011382046974499
,9566,0,0.050225160288239805
,2318,1,0.05104947614108092
,5209,0,0.05204739474402166
,883,1,0.06159694611204807
,3835,1,0.0678099197679767
,7660,1,0.0685349940688019
,3486,1,0.06867328399209284
,2576,1,0.06901049008717051
,4022,1,0.072283448091341
,1366,1,0.07519683594157728
,6798,1,0.08637229142848822
