,datapoint,attr_val,score
,257,0,0.502282695548601
,953,0,0.5047547985083594
,10,0,0.5067707238941122
,181,0,0.509054505942656
,367,0,0.509541704900551
,203,0,0.5137466855498187
,293,1,0.5191433977598641
,315,1,0.5209673159660346
,634,0,0.5213577366750841
,364,1,0.5224036651433801
,7,1,0.5232931268568394
,966,1,0.5268227853292282
,197,0,0.5297143699224414
,639,1,0.5396484671789823
,67,0,0.5396731539133931
,985,0,0.5457050095033504
,783,0,0.5486625807406751
,387,1,0.5500206310448591
,15,0,0.5531088817892053
,201,0,0.5540444163615953
,166,0,0.5585154212625418
,831,0,0.5672514664915597
,988,1,0.5694062350441753
,819,0,0.5828482650245899
,704,0,0.5902550145277734
,208,0,0.6049615724811921
,242,1,0.6190425262836585
,131,1,0.6242291476591522
,766,0,0.6276915487022591
,230,1,0.6368298545564536
,79,0,0.6373823473201959
,273,1,0.6397655113178111
,815,0,0.6476899301172303
,446,0,0.6498764822211138
,272,1,0.6511612482288911
,191,1,0.6535941649287391
,771,0,0.6582838516619911
,44,0,0.6609880840834879
,812,1,0.6840674408378721
,728,0,0.6842005006193621
,706,1,0.6867715747842467
,76,1,0.6971213717155617
,999,1,0.7112994129998059
,291,0,0.7280452027383496
,945,0,0.7302440405777939
,528,0,0.739235218423
,63,1,0.7433216378462147
,374,0,0.7581360487952298
,938,1,0.7597663292373078
,677,0,0.8473766648729185
