,datapoint,attr_val,score
,229,1,1.0
,118,0,1.0
,86,0,1.0
,116,0,1.0
,338,1,1.0
,462,0,1.0
,607,0,1.0
,618,0,1.0
,634,0,1.0
,650,1,1.0
,666,1,1.0
,862,0,1.0
,831,0,1.0
,342,0,1.0
,474,0,1.0
,364,1,1.0
,368,1,1.0
,201,0,1.0
,203,0,1.0
,535,0,1.0000000000000002
,235,1,1.4142135623730951
,727,0,1.4142135623730951
,191,1,2.0
,815,0,2.0
,438,1,2.0
,612,0,2.0
,766,0,2.0
,583,1,2.0
,470,0,2.0
,840,1,2.0000000000000004
,255,1,4.0
,145,1,5.0990195135927845
,522,1,5.385164807134505
,728,0,5.385164807134505
,829,1,6.0
,375,0,8.0
,444,0,8.06225774829855
,999,1,149.2849624041216
,538,1,162.0401184892186
,986,0,206.07037632808846
,334,1,235.0
,788,1,279.0017921089397
,152,1,455.00549447231947
,1,0,558.0761596771538
,983,1,904.0022123866735
,9,0,945.0084655705472
,812,1,1200.0016666655092
,205,1,1228.0
,291,0,1521.0016436546018
,805,1,1532.0
