,datapoint,attr_val,score
,6428,1,1.0
,3622,1,1.0
,2035,1,1.0
,7339,1,1.0
,2098,1,1.0
,9769,1,1.0
,290,1,1.0
,493,1,1.0
,9310,1,1.0
,2728,0,1.0000000000000002
,6132,0,1.4142135623730951
,8101,0,1.4142135623730951
,5761,0,2.0
,5684,1,2.0
,3691,1,2.0
,7793,1,2.0000000000000004
,5650,1,2.000000000000001
,7632,0,2.23606797749979
,4816,1,3.0
,1265,1,3.0
,2919,0,3.0
,2650,0,3.0
,907,1,4.0
,6107,0,4.0
,7220,0,4.0
,7241,1,5.0
,5399,1,5.0990195135927845
,4892,1,21.02379604162864
,1521,0,30.0
,6661,1,71.20393247567159
,813,1,90.0
,7832,1,90.02221947941521
,6740,0,131.0953851209111
,1568,1,150.0066665185251
,3573,1,160.00312496948303
,1297,0,180.06943105369106
,4022,1,260.05576325088435
,9160,1,291.5630292063793
,4859,1,340.0058823020566
,5998,1,447.02796333115447
,3618,0,854.0146368769098
,1610,0,1078.171600442156
,2364,0,1202.383466286858
,8012,1,1660.00271084116
,874,1,2002.1181283830385
,4749,1,2080.0060096067027
,5954,0,2250.0
,116,0,2426.7064099309578
,99,0,2430.0002057613087
,2205,1,5437.876791542817
