,datapoint,attr_val,score
,9721,0,1.0
,4170,1,1.0
,7117,0,1.0
,6535,1,1.0
,1089,0,1.0
,8135,0,1.0
,2407,1,1.0
,2090,0,1.0
,7381,1,1.0
,5197,1,1.0
,5634,1,1.0
,9715,1,1.0
,550,0,2.0
,6363,1,2.0
,7529,1,2.0
,6638,1,2.0
,4435,1,2.0
,2257,0,2.0
,9559,0,2.0
,9612,0,2.0
,947,1,2.23606797749979
,9456,1,2.23606797749979
,4816,1,3.0
,486,0,3.0
,4633,1,3.0
,6525,1,3.0
,1131,1,3.1622776601683795
,3557,0,4.0
,2975,0,4.0
,3609,1,4.0
,709,0,4.0
,818,1,5.0
,2097,1,5.0
,7986,1,5.0
,2998,1,5.0
,3673,0,39.370039370059054
,3419,1,46.281745861624536
,4989,1,100.01999800039991
,4042,0,120.57362895757929
,3228,1,310.5221409175198
,162,1,660.0189391222043
,8357,1,870.0091953537042
,1780,0,1020.0122548283427
,528,1,1233.6523010962205
,903,1,2000.0002499999844
,2800,1,2050.0
,2359,1,2200.0
,5228,0,2410.0
,3285,0,2769.393796483267
,3453,1,6720.628021249206
