,datapoint,attr_val,score
,218,0,1.0
,10,0,1.0
,15,0,1.0
,229,1,1.0
,922,0,1.0
,966,1,1.0
,86,0,1.0
,946,1,1.0
,618,0,1.0
,634,0,1.0
,650,1,1.0
,893,1,1.0
,347,0,1.0
,312,0,1.0
,315,1,1.0
,342,0,1.0
,364,1,1.0
,367,0,1.0
,937,0,1.0
,201,0,1.0
,535,0,1.0000000000000002
,407,0,1.4142135623730951
,623,0,1.4142135623730951
,131,1,2.0
,766,0,2.0
,470,0,2.0
,504,0,2.23606797749979
,814,1,2.8284271247461903
,101,1,4.123105625617661
,35,1,7.3484692283495345
,375,0,8.0
,569,0,10.198039027185569
,359,0,49.04079934095692
,525,1,89.00561780022652
,986,0,206.07037632808846
,152,1,455.00549447231947
,43,0,518.000965250066
,112,1,729.0
,9,0,945.0084655705472
,208,0,1037.000482159965
,291,0,1521.0016436546018
,805,1,1532.0
,736,0,1613.001239925128
,496,1,2123.000471031507
,285,0,2569.000973141116
,832,1,2835.0017636678813
,332,0,2981.194894668915
,381,0,5237.000095474506
,744,1,5750.0
,818,0,9774.000051156128
