,datapoint,attr_val,score
,528,0,1.0
,545,1,1.0
,569,0,1.0
,570,0,1.0
,496,1,1.0
,481,1,1.0
,375,0,1.0
,935,1,1.0
,937,0,1.0
,983,1,1.0
,660,0,1.0
,666,1,1.0
,701,1,1.0
,722,0,1.0
,736,0,1.0
,783,0,1.0
,805,1,1.0
,812,1,1.0
,218,0,1.0
,203,0,1.0
,118,0,1.0
,255,1,1.0
,86,0,1.0
,29,1,1.0
,11,0,1.0
,10,0,1.0
,7,1,1.0
,999,1,1.0
,287,1,1.0
,284,0,1.0
,291,0,1.0
,293,1,1.0
,328,1,1.0
,309,0,1.0
,788,1,1.4142135623730951
,819,0,1.4142135623730951
,153,0,1.4142135623730951
,312,0,1.4142135623730951
,707,0,1.4142135623730951
,79,0,1.7320508075688772
,612,0,1.7320508075688772
,273,1,1.7320508075688772
,815,0,1.7320508075688772
,926,0,1.7320508075688772
,973,1,2.23606797749979
,359,0,2.23606797749979
,728,0,2.23606797749979
,706,1,2.23606797749979
,522,1,2.23606797749979
,116,0,7.14142842854285
