,datapoint,attr_val,score
,8003,0,0.5078058608135996
,5999,1,0.510184610666248
,6539,1,0.510184610666248
,376,1,0.5105931546272744
,3587,1,0.51089784839088
,6619,1,0.5111035493034529
,8758,1,0.511205943866184
,1370,1,0.5173048221260206
,3831,1,0.5217941041257579
,9676,1,0.5290870723917247
,4273,1,0.5295889890976664
,4090,0,0.5326081777241112
,3863,1,0.5450631763488253
,260,1,0.5480159018724142
,8646,1,0.5485358498274691
,3801,1,0.5539339193095181
,9162,1,0.5554407370589232
,2671,0,0.5554472526338667
,4870,1,0.559475944613073
,5888,1,0.5623192636237244
,3098,1,0.5661165956500496
,9607,0,0.5768908238636081
,4536,0,0.5790379755278461
,8968,0,0.5801930721324834
,4519,0,0.5802640449269822
,7057,1,0.5856985321401306
,6079,1,0.5886030714577244
,6610,0,0.5922704841641815
,3342,0,0.5934795565950132
,1310,1,0.5941320807384947
,2360,0,0.6025591047778347
,7386,0,0.6034508010451538
,1434,0,0.6092395541943516
,2265,1,0.6094127234777211
,6737,0,0.6137496922612444
,1833,1,0.6203630774373319
,7986,1,0.6268965662169429
,9488,0,0.6468500565444977
,8315,1,0.6482323313164619
,156,1,0.6562982238661321
,1107,1,0.660027907967762
,1853,1,0.6661573033321758
,3897,0,0.689921203213334
,3673,0,0.7032394545218784
,5998,1,0.7101727618992419
,7734,1,0.7127049148252005
,3089,1,0.7300937320425999
,4576,1,0.7669485026709337
,6042,1,0.8228987478709457
,1879,1,0.9512610375604472
