,datapoint,attr_val,score
,364,1,1.0
,339,0,1.0
,831,0,1.0
,309,0,1.0
,862,0,1.0
,387,1,1.0
,783,0,1.0
,477,1,1.0
,998,1,1.0
,257,0,1.0
,338,1,1.0
,130,0,1.0
,86,0,1.0
,153,0,1.0
,922,0,1.0
,229,1,1.0
,15,0,1.0
,896,0,2.0
,766,0,2.0
,446,0,2.0
,284,0,2.0
,131,1,2.0
,815,0,2.0
,866,0,2.0
,926,0,2.0
,840,1,2.0000000000000004
,952,0,2.23606797749979
,504,0,2.23606797749979
,814,1,2.8284271247461903
,320,0,4.0
,616,1,5.0990195135927845
,194,1,5.0990195135927845
,35,1,7.3484692283495345
,11,0,25.592967784139447
,301,0,67.01492371106603
,525,1,89.00561780022652
,819,0,92.00543462209177
,973,1,111.46748404803976
,538,1,162.0401184892186
,181,0,166.00301202086666
,152,1,455.00549447231947
,924,0,651.0
,59,0,1388.0241352368482
,637,1,1428.0
,927,1,2006.0099700649546
,18,0,2218.000225428302
,333,0,2333.0
,285,0,2569.000973141116
,374,0,5249.007811005808
,95,1,8344.001198465878
