,datapoint,attr_val,score
,7866,1,1.0
,8208,1,1.0
,9479,0,1.0
,5874,1,1.0
,9539,1,1.0
,5843,1,1.0
,9601,1,2.0
,2084,1,2.0
,7379,1,2.0
,4078,1,2.0
,884,0,2.0000000000000004
,7562,0,2.0000000000000004
,2872,1,2.23606797749979
,9321,1,2.23606797749979
,8709,1,2.23606797749979
,1781,0,2.23606797749979
,3098,1,3.0
,2845,1,3.0
,9587,0,3.1622776601683795
,3624,1,4.0
,8074,0,4.123105625617661
,2875,1,5.0
,2996,1,5.0990195135927845
,6559,1,17.11724276862369
,433,1,20.71231517720798
,2928,0,24.515301344262525
,3439,1,39.319206502675
,1054,1,41.04875150354759
,6910,0,42.42640687119285
,8985,1,56.142675390472796
,3010,0,90.16096716428899
,4829,1,140.0
,4130,1,185.53975315279476
,7463,0,210.0
,1402,1,223.26665671344657
,1798,0,260.0
,6770,1,300.0266654815868
,2775,1,379.7670338510177
,455,0,387.0335902735058
,8668,0,451.3590588434002
,1787,0,750.0
,2960,0,1512.1352452740464
,1681,1,1534.6015769573548
,4737,1,2080.6068826186265
,2611,1,2200.4810837632763
,3313,1,2386.2122705241463
,1824,1,2580.0
,4855,1,3333.0805570822918
,3923,0,3914.5390533241584
,4201,1,9760.001280737615
