,datapoint,attr_val,score
,988,1,1.0
,966,1,1.0
,118,0,1.0
,130,0,1.0
,946,1,1.0
,556,0,1.0
,618,0,1.0
,630,0,1.0
,634,0,1.0
,639,1,1.0
,722,0,1.0
,466,0,1.0
,387,1,1.0
,862,0,1.0
,831,0,1.0
,342,0,1.0
,367,0,1.0
,368,1,1.0
,821,0,1.0
,604,0,1.0
,503,1,1.0
,813,1,1.0000000000000002
,926,0,2.0
,289,0,2.0
,815,0,2.0
,438,1,2.0
,612,0,2.0
,707,0,2.0
,896,0,2.0
,504,0,2.23606797749979
,739,0,2.23606797749979
,321,0,2.23606797749979
,320,0,4.0
,829,1,6.0
,76,1,7.280109889280517
,569,0,10.198039027185569
,677,0,33.07567081708245
,301,0,67.01492371106603
,525,1,89.00561780022652
,973,1,111.46748404803976
,771,0,188.01063799689632
,953,0,199.0
,152,1,455.00549447231947
,43,0,518.000965250066
,983,1,904.0022123866735
,9,0,945.0084655705472
,291,0,1521.0016436546018
,18,0,2218.000225428302
,87,1,2527.0
,378,1,5337.0
