,datapoint,attr_val,score
,111,0,0.5020229703775089
,545,1,0.505296880891992
,29,1,0.5072072128690941
,438,1,0.5125149377427254
,937,0,0.5127823859102854
,397,0,0.5128590430483491
,535,0,0.5151466122528235
,966,1,0.5268227853292282
,481,1,0.5278001908410084
,118,0,0.5311299747644496
,205,1,0.5317296916994028
,735,0,0.5368848172385476
,556,0,0.5395071987334735
,67,0,0.5396731539133931
,328,1,0.540549535340873
,368,1,0.5427636800106609
,167,0,0.5463171756761552
,86,0,0.5486802391954138
,474,0,0.5490870706671118
,375,0,0.5535539826318236
,593,0,0.5587005298733044
,333,0,0.5619386062653882
,338,1,0.5791257067028637
,623,0,0.5859113722377015
,788,1,0.5878185223974757
,704,0,0.5902550145277734
,43,0,0.5933414717781881
,101,1,0.6006073398901728
,208,0,0.6049615724811921
,840,1,0.6156248652021011
,583,1,0.6247507637849796
,766,0,0.6276915487022591
,444,0,0.6296523198890231
,18,0,0.6356697234534967
,230,1,0.6368298545564536
,79,0,0.6373823473201959
,378,1,0.6419266897282211
,191,1,0.6535941649287391
,570,0,0.660462078352001
,832,1,0.672048048641035
,152,1,0.6728120523859998
,504,0,0.6807007237143763
,812,1,0.6840674408378721
,736,0,0.6946111160796813
,381,0,0.7107058275723754
,569,0,0.7134925156317938
,295,0,0.7301616331704683
,927,1,0.7370939022706031
,887,1,0.7728671910536224
,818,0,0.8018733777461986
