,datapoint,attr_val,score
,118,0,1.0
,197,0,1.0
,153,0,1.0
,257,0,1.0
,462,0,1.0
,556,0,1.0
,783,0,1.0
,607,0,1.0
,610,0,1.0
,618,0,1.0
,660,0,1.0
,701,1,1.0
,862,0,1.0
,831,0,1.0
,367,0,1.0
,368,1,1.0
,821,0,1.0
,937,0,1.0
,203,0,1.0
,416,1,1.0
,623,0,1.4142135623730951
,284,0,2.0
,612,0,2.0
,583,1,2.0
,840,1,2.0000000000000004
,500,0,2.23606797749979
,952,0,2.23606797749979
,739,0,2.23606797749979
,704,0,2.23606797749979
,293,1,3.0
,101,1,4.123105625617661
,522,1,5.385164807134505
,728,0,5.385164807134505
,829,1,6.0
,76,1,7.280109889280517
,444,0,8.06225774829855
,569,0,10.198039027185569
,578,0,12.247448713915892
,359,0,49.04079934095692
,525,1,89.00561780022652
,999,1,149.2849624041216
,334,1,235.0
,112,1,729.0
,7,1,865.0
,205,1,1228.0
,295,0,1669.0119831804684
,333,0,2333.0
,272,1,2774.0001802451275
,95,1,8344.001198465878
,818,0,9774.000051156128
