,datapoint,attr_val,score
,1191,0,0.0012815719006386607
,4408,1,0.0017745730662243183
,4089,0,0.003146336892708476
,290,1,0.005308972052615516
,3723,0,0.006134060099208797
,9708,0,0.006259799948303119
,6579,1,0.006923240638770038
,1150,0,0.007364474247071544
,1686,0,0.00843176055528049
,4128,1,0.00843518518487091
,1256,0,0.01028388418194877
,2988,1,0.014535713881056438
,3040,1,0.016666666666666666
,9367,1,0.016666666666666666
,2035,1,0.016666666666666666
,8169,1,0.016666718193921803
,3969,1,0.016691276540904278
,1509,1,0.017121559913990864
,9932,1,0.01725236037038892
,1513,1,0.017562641926338402
,7417,1,0.018018570232816986
,633,1,0.018446453332772738
,6132,0,0.018629233340637263
,3738,1,0.019295096240439805
,9906,1,0.021729027737860698
,6115,1,0.023038604879540358
,4070,1,0.024221167272563137
,1847,1,0.025704038177084276
,142,0,0.027061972001221183
,1437,0,0.027102971631291474
,2855,1,0.03345233322750396
,1154,0,0.03361451752936387
,2561,0,0.034134444113191144
,3281,1,0.03494044901981693
,2169,1,0.03810215455184147
,2976,1,0.047102056400778435
,1329,1,0.04890894928012384
,3821,1,0.0500309656781936
,1465,1,0.05004337473648153
,2325,1,0.050364123436270704
,6424,1,0.05072741460094076
,1745,1,0.05139191704531805
,140,1,0.060851292560308363
,6108,0,0.06098551373534605
,5700,1,0.06666666666666668
,6113,1,0.06666666666666668
,4744,0,0.0700428723820619
,2408,0,0.07201928982879062
,1675,0,0.07355746541135727
,6798,1,0.08637229142848822
