,datapoint,attr_val,score
,154,1,0.5044295055983219
,545,1,0.505296880891992
,821,0,0.5054660093034082
,722,0,0.5104938395577758
,937,0,0.5127823859102854
,203,0,0.5137466855498187
,462,0,0.5143040124755109
,924,0,0.5146948648004779
,342,0,0.5149845332786991
,630,0,0.5165599541486401
,660,0,0.5260945892082292
,118,0,0.5311299747644496
,205,1,0.5317296916994028
,604,0,0.5336665668008158
,73,0,0.5360981921513057
,130,0,0.5483159692110997
,503,1,0.5497216912296619
,347,0,0.5531895409328444
,813,1,0.5576683327094544
,593,0,0.5587005298733044
,87,1,0.5673423669684539
,862,0,0.5692905460135766
,218,0,0.5705116339685736
,194,1,0.5748256387491204
,525,1,0.5812389636571054
,819,0,0.5828482650245899
,235,1,0.5853282891676164
,301,0,0.5878630256512549
,866,0,0.5893530892316956
,911,0,0.6074671952215742
,616,1,0.6098885717637743
,444,0,0.6296523198890231
,996,0,0.637071048507051
,79,0,0.6373823473201959
,273,1,0.6397655113178111
,446,0,0.6498764822211138
,771,0,0.6582838516619911
,570,0,0.660462078352001
,814,1,0.6674916652448081
,274,0,0.6696763719885104
,152,1,0.6728120523859998
,952,0,0.6770486873078201
,569,0,0.7134925156317938
,1,0,0.7215541269147621
,285,0,0.7224787597175839
,35,1,0.7317504521869951
,528,0,0.739235218423
,286,1,0.7473648889392641
,95,1,0.8424920431978412
,677,0,0.8473766648729185
