,datapoint,attr_val,score
,67,0,1.0
,922,0,1.0
,73,0,1.0
,946,1,1.0
,338,1,1.0
,257,0,1.0
,545,1,1.0
,640,0,1.0
,650,1,1.0
,893,1,1.0
,466,0,1.0
,387,1,1.0
,862,0,1.0
,315,1,1.0
,831,0,1.0
,735,0,1.0
,474,0,1.0
,166,0,1.0
,535,0,1.0000000000000002
,407,0,1.4142135623730951
,727,0,1.4142135623730951
,191,1,2.0
,815,0,2.0
,131,1,2.0
,911,0,2.0
,707,0,2.0
,840,1,2.0000000000000004
,952,0,2.23606797749979
,739,0,2.23606797749979
,321,0,2.23606797749979
,814,1,2.8284271247461903
,320,0,4.0
,101,1,4.123105625617661
,145,1,5.0990195135927845
,444,0,8.06225774829855
,569,0,10.198039027185569
,286,1,10.246950765959598
,359,0,49.04079934095692
,301,0,67.01492371106603
,525,1,89.00561780022652
,819,0,92.00543462209177
,924,0,651.0
,112,1,729.0
,9,0,945.0084655705472
,395,1,1675.000298507436
,496,1,2123.000471031507
,285,0,2569.000973141116
,272,1,2774.0001802451275
,887,1,5311.0003765769015
,744,1,5750.0
