,datapoint,attr_val,score
,118,0,1.0
,197,0,1.0
,73,0,1.0
,935,1,1.0
,111,0,1.0
,116,0,1.0
,257,0,1.0
,607,0,1.0
,639,1,1.0
,640,0,1.0
,701,1,1.0
,721,0,1.0
,347,0,1.0
,735,0,1.0
,367,0,1.0
,166,0,1.0
,203,0,1.0
,813,1,1.0000000000000002
,235,1,1.4142135623730951
,623,0,1.4142135623730951
,230,1,2.0
,866,0,2.0
,289,0,2.0
,131,1,2.0
,273,1,2.0
,438,1,2.0
,707,0,2.0
,79,0,2.0
,993,1,2.0
,996,0,2.0
,952,0,2.23606797749979
,739,0,2.23606797749979
,255,1,4.0
,728,0,5.385164807134505
,578,0,12.247448713915892
,525,1,89.00561780022652
,819,0,92.00543462209177
,973,1,111.46748404803976
,771,0,188.01063799689632
,334,1,235.0
,43,0,518.000965250066
,9,0,945.0084655705472
,205,1,1228.0
,59,0,1388.0241352368482
,927,1,2006.0099700649546
,333,0,2333.0
,285,0,2569.000973141116
,272,1,2774.0001802451275
,381,0,5237.000095474506
,95,1,8344.001198465878
