,datapoint,attr_val,score
,1478,1,1.0
,4093,0,1.0
,6406,1,1.0
,6444,1,1.0
,8051,1,1.0
,3632,1,1.0
,7485,1,1.0
,9829,0,1.0
,5625,1,1.0
,274,1,1.0
,5371,0,1.0
,4916,1,1.0
,83,0,1.0
,2390,1,2.0
,8979,1,2.0
,4716,1,2.0
,6341,1,2.0
,6214,1,2.0
,3683,1,2.0
,1932,0,3.0
,6724,0,3.0
,9851,0,3.1622776601683795
,6424,1,4.0
,2955,1,4.0
,3810,0,4.0
,9225,1,5.0
,8122,0,5.0
,4430,1,5.0
,7986,1,5.0
,3103,1,5.0
,1830,1,5.0
,6660,1,5.830951894845301
,8157,0,7.071067811865476
,37,0,10.0
,742,0,21.587033144922906
,5779,0,50.01999600159921
,4341,1,70.02856560004639
,1452,1,208.38905921376968
,4427,1,260.0019230698112
,6108,0,600.00666662963
,519,1,829.015681395714
,6484,1,840.0023809490067
,9644,0,1262.2899825317475
,5744,0,1590.0
,4407,0,2510.0
,6521,1,2670.000187265911
,1451,1,4230.00295508171
,3963,1,4410.001814058584
,860,1,5720.534940020907
,5084,1,7250.0
