,datapoint,attr_val,score
,67,0,1.0
,118,0,1.0
,73,0,1.0
,167,0,1.0
,111,0,1.0
,116,0,1.0
,545,1,1.0
,783,0,1.0
,650,1,1.0
,666,1,1.0
,722,0,1.0
,862,0,1.0
,312,0,1.0
,315,1,1.0
,328,1,1.0
,339,0,1.0
,474,0,1.0
,368,1,1.0
,821,0,1.0
,604,0,1.0
,937,0,1.0
,503,1,1.0
,813,1,1.0000000000000002
,235,1,1.4142135623730951
,407,0,1.4142135623730951
,926,0,2.0
,866,0,2.0
,284,0,2.0
,397,0,2.0
,612,0,2.0
,583,1,2.0
,470,0,2.0
,504,0,2.23606797749979
,952,0,2.23606797749979
,814,1,2.8284271247461903
,293,1,3.0
,242,1,6.0827625302982185
,76,1,7.280109889280517
,538,1,162.0401184892186
,43,0,518.000965250066
,1,0,558.0761596771538
,945,0,757.068689089702
,208,0,1037.000482159965
,59,0,1388.0241352368482
,295,0,1669.0119831804684
,395,1,1675.000298507436
,333,0,2333.0
,274,0,3569.000140095262
,378,1,5337.0
,915,0,10547.000047406846
