,datapoint,attr_val,score
,556,0,1.0
,607,0,1.0
,496,1,1.0
,374,0,1.0
,462,0,1.0
,364,1,1.0
,650,1,1.0
,922,0,1.0
,927,1,1.0
,945,0,1.0
,953,0,1.0
,966,1,1.0
,983,1,1.0
,660,0,1.0
,722,0,1.0
,735,0,1.0
,474,0,1.0
,342,0,1.0
,205,1,1.0
,203,0,1.0
,201,0,1.0
,86,0,1.0
,67,0,1.0
,15,0,1.0
,257,0,1.0
,999,1,1.0
,291,0,1.0
,334,1,1.0
,295,0,1.0
,328,1,1.0
,309,0,1.0
,911,0,1.4142135623730951
,766,0,1.4142135623730951
,727,0,1.4142135623730951
,407,0,1.4142135623730951
,623,0,1.4142135623730951
,312,0,1.4142135623730951
,338,1,1.4142135623730951
,612,0,1.7320508075688772
,926,0,1.7320508075688772
,832,1,1.7320508075688772
,470,0,2.0
,18,0,2.23606797749979
,973,1,2.23606797749979
,359,0,2.23606797749979
,814,1,2.23606797749979
,191,1,2.23606797749979
,504,0,2.23606797749979
,522,1,2.23606797749979
,332,0,2.449489742783178
