,datapoint,attr_val,score
,545,1,1.0
,503,1,1.0
,481,1,1.0
,368,1,1.0
,381,0,1.0
,416,1,1.0
,446,0,1.0
,998,1,1.0
,639,1,1.0
,935,1,1.0
,937,0,1.0
,945,0,1.0
,966,1,1.0
,986,0,1.0
,893,1,1.0
,887,1,1.0
,666,1,1.0
,721,0,1.0
,735,0,1.0
,805,1,1.0
,818,0,1.0
,640,0,1.0
,355,1,1.0
,197,0,1.0
,73,0,1.0
,15,0,1.0
,7,1,1.0
,257,0,1.0
,999,1,1.0
,339,0,1.0
,334,1,1.0
,101,1,1.4142135623730951
,788,1,1.4142135623730951
,862,0,1.4142135623730951
,235,1,1.4142135623730951
,707,0,1.4142135623730951
,988,1,1.4142135623730951
,612,0,1.7320508075688772
,273,1,1.7320508075688772
,832,1,1.7320508075688772
,470,0,2.0
,466,0,2.0
,301,0,2.0
,359,0,2.23606797749979
,538,1,2.23606797749979
,706,1,2.23606797749979
,504,0,2.23606797749979
,321,0,2.23606797749979
,789,1,2.23606797749979
,230,1,24.041630560342607
