,datapoint,attr_val,score
,535,0,1.0
,545,1,1.0
,569,0,1.0
,570,0,1.0
,503,1,1.0
,604,0,1.0
,607,0,1.0
,618,0,1.0
,481,1,1.0
,368,1,1.0
,375,0,1.0
,381,0,1.0
,387,1,1.0
,446,0,1.0
,639,1,1.0
,924,0,1.0
,937,0,1.0
,985,0,1.0
,986,0,1.0
,893,1,1.0
,666,1,1.0
,701,1,1.0
,721,0,1.0
,771,0,1.0
,805,1,1.0
,474,0,1.0
,342,0,1.0
,181,0,1.0
,347,0,1.0
,118,0,1.0
,112,1,1.0
,67,0,1.0
,15,0,1.0
,7,1,1.0
,111,0,1.0
,291,0,1.0
,274,0,1.0
,911,0,1.4142135623730951
,101,1,1.4142135623730951
,583,1,1.4142135623730951
,677,0,1.4142135623730951
,273,1,1.7320508075688772
,131,1,2.0
,301,0,2.0
,359,0,2.23606797749979
,44,0,2.23606797749979
,814,1,2.23606797749979
,152,1,2.23606797749979
,230,1,24.041630560342607
,831,0,26.019223662515373
