,datapoint,attr_val,score
,503,1,1.0
,604,0,1.0
,831,0,1.0
,328,1,1.0
,309,0,1.0
,347,0,1.0
,722,0,1.0
,721,0,1.0
,666,1,1.0
,660,0,1.0
,610,0,1.0
,783,0,1.0
,556,0,1.0
,462,0,1.0
,111,0,1.0
,935,1,1.0
,985,0,1.0
,229,1,1.0
,988,1,1.0
,15,0,1.0
,218,0,1.0
,813,1,1.0000000000000002
,407,0,1.4142135623730951
,896,0,2.0
,993,1,2.0
,766,0,2.0
,438,1,2.0
,397,0,2.0
,273,1,2.0
,289,0,2.0
,926,0,2.0
,191,1,2.0
,287,1,2.23606797749979
,814,1,2.8284271247461903
,255,1,4.0
,194,1,5.0990195135927845
,76,1,7.280109889280517
,938,1,19.104973174542803
,677,0,33.07567081708245
,999,1,149.2849624041216
,771,0,188.01063799689632
,43,0,518.000965250066
,7,1,865.0
,9,0,945.0084655705472
,812,1,1200.0016666655092
,291,0,1521.0016436546018
,805,1,1532.0
,295,0,1669.0119831804684
,285,0,2569.000973141116
,274,0,3569.000140095262
