,datapoint,attr_val,score
,477,0,0.5004395047271167
,11,1,0.5073110530191425
,5261,0,0.512119293470356
,3111,0,0.5129793675979799
,8002,1,0.5132731346619446
,6171,1,0.5136721052644884
,218,1,0.5153757398916243
,220,0,0.5154783659329438
,9802,1,0.5171610872048021
,804,0,0.5184344412693374
,7653,1,0.5201618411494846
,4850,0,0.5230913089012379
,1464,1,0.5238570659983892
,5563,0,0.5311364734262283
,6330,0,0.5365540495512997
,3336,0,0.5387083738172769
,5302,1,0.5405474816415161
,2055,1,0.5406388151321709
,4885,0,0.5411967154130877
,1029,1,0.5424123058233254
,239,0,0.5431273010920117
,68,0,0.5447772755186875
,7997,0,0.5469144969773208
,7725,1,0.5491577432994175
,4437,1,0.5514864387050901
,1255,1,0.551979339227048
,1700,0,0.5550758204187634
,3097,1,0.5568542586706415
,4124,1,0.563901617826732
,4331,0,0.5678852339429641
,4868,1,0.5781593591006677
,279,0,0.580048135392335
,4750,0,0.5818043420959617
,3546,1,0.5829992599019419
,2984,1,0.5980318770425523
,5504,1,0.620428656446921
,8644,1,0.629784065478004
,1297,0,0.6351246243047046
,1162,0,0.6383592315055868
,2540,0,0.6537797863139222
,4021,1,0.657290936110364
,5882,0,0.6628935696048106
,1661,1,0.691655983085409
,9024,0,0.6976673913383435
,570,1,0.6997235166742348
,3458,1,0.7213847938699633
,956,0,0.7347020466779697
,7565,0,0.7384548288186892
,638,0,0.7449927301707666
,142,0,0.8543085700831292
