,datapoint,attr_val,score
,528,0,1.0
,545,1,1.0
,556,0,1.0
,610,0,1.0
,593,0,1.0
,496,1,1.0
,368,1,1.0
,397,0,1.0
,416,1,1.0
,998,1,1.0
,927,1,1.0
,938,1,1.0
,945,0,1.0
,950,0,1.0
,953,0,1.0
,893,1,1.0
,887,1,1.0
,722,0,1.0
,736,0,1.0
,771,0,1.0
,783,0,1.0
,640,0,1.0
,474,0,1.0
,166,0,1.0
,141,0,1.0
,118,0,1.0
,59,0,1.0
,9,0,1.0
,257,0,1.0
,333,0,1.0
,320,0,1.0
,334,1,1.0
,295,0,1.0
,274,0,1.0
,309,0,1.0
,866,0,1.4142135623730951
,727,0,1.4142135623730951
,788,1,1.4142135623730951
,840,1,1.4142135623730951
,583,1,1.4142135623730951
,596,0,1.4142135623730951
,677,0,1.4142135623730951
,704,0,2.0
,359,0,2.23606797749979
,814,1,2.23606797749979
,739,0,2.23606797749979
,714,1,2.23606797749979
,522,1,2.23606797749979
,321,0,2.23606797749979
,116,0,7.14142842854285
