,datapoint,attr_val,score
,2133,0,0.5007866701584694
,9541,0,0.503179269762255
,8091,0,0.5051029750050868
,404,1,0.5067412085968237
,8810,1,0.5108992880247779
,6817,0,0.5110406609327509
,9176,1,0.5115120606689053
,218,1,0.5153757398916243
,7434,1,0.5305093316719647
,1871,1,0.5340666060349561
,5551,0,0.5350559659187817
,6458,0,0.5359669773809852
,1972,0,0.5417385027915429
,764,1,0.5482224868310033
,2078,1,0.548579253119515
,3454,1,0.5493969434499253
,6684,1,0.5511242809713434
,5954,0,0.5529128895161712
,41,0,0.5553211768938708
,2671,0,0.5554472526338667
,5159,0,0.556194618091566
,3981,1,0.5575946977029407
,3410,0,0.5671280549065216
,1257,0,0.569587464256014
,1428,0,0.5721084669321497
,408,1,0.5857546735732573
,7356,1,0.5870089975733976
,3038,0,0.5894942056262256
,3229,1,0.5987124377963734
,2991,1,0.6022797415158551
,2850,1,0.6026970535137761
,2711,1,0.6067773147305509
,3006,0,0.6125935066398154
,5595,0,0.6195743635443751
,7114,1,0.6199815936992369
,3042,0,0.6263212693071893
,7986,1,0.6268965662169429
,4084,0,0.6276441401463982
,2271,0,0.6323439959853508
,5250,0,0.6344503600861965
,2472,1,0.6400227175746429
,579,1,0.6422145797256852
,3267,1,0.6745058255521711
,769,0,0.6758860368479656
,6508,1,0.680010189719347
,9590,1,0.6813416754293787
,2868,1,0.7200221533249361
,4424,1,0.7612513861403968
,5945,0,0.9009152129865398
,4204,0,0.9358134329176186
