,datapoint,attr_val,score
,528,0,1.0
,556,0,1.0
,570,0,1.0
,503,1,1.0
,367,0,1.0
,438,1,1.0
,922,0,1.0
,924,0,1.0
,938,1,1.0
,953,0,1.0
,966,1,1.0
,985,0,1.0
,893,1,1.0
,829,1,1.0
,660,0,1.0
,744,1,1.0
,783,0,1.0
,355,1,1.0
,181,0,1.0
,167,0,1.0
,166,0,1.0
,118,0,1.0
,73,0,1.0
,63,1,1.0
,59,0,1.0
,35,1,1.0
,7,1,1.0
,111,0,1.0
,999,1,1.0
,287,1,1.0
,339,0,1.0
,291,0,1.0
,95,1,1.4142135623730951
,766,0,1.4142135623730951
,727,0,1.4142135623730951
,407,0,1.4142135623730951
,862,0,1.4142135623730951
,840,1,1.4142135623730951
,235,1,1.4142135623730951
,596,0,1.4142135623730951
,289,0,1.4142135623730951
,988,1,1.4142135623730951
,612,0,1.7320508075688772
,815,0,1.7320508075688772
,952,0,2.23606797749979
,359,0,2.23606797749979
,996,0,2.23606797749979
,44,0,2.23606797749979
,504,0,2.23606797749979
,831,0,26.019223662515373
