,datapoint,attr_val,score
,1815,0,0.5006772936083012
,6903,0,0.5036884333395719
,3169,1,0.5042007326110765
,3185,0,0.5057528584239883
,391,1,0.5090684187896354
,3031,0,0.5091360945489501
,8606,1,0.5094698916725812
,9720,1,0.5120321862262842
,6491,0,0.5121768816137642
,290,1,0.51484718409046
,2473,1,0.5153404018652535
,5104,1,0.5172567852800608
,6046,1,0.5201852547808483
,6667,1,0.5211422043540089
,8199,1,0.524216673205907
,5256,0,0.5275375034894794
,2918,0,0.534185540269255
,7491,1,0.534598025929476
,4078,1,0.5368542277457548
,5192,1,0.5415205283050806
,532,1,0.5480657909765814
,2166,1,0.5511242809713434
,4678,1,0.5524551101071801
,4989,1,0.5553871773442984
,6220,1,0.5651819433814043
,747,1,0.5652074551424104
,5149,0,0.566528480249203
,249,1,0.5670848406063231
,6854,0,0.5733784452545485
,7141,0,0.5761091715493473
,7893,1,0.5773010874430166
,808,1,0.5852259957405024
,7356,1,0.5870089975733976
,67,1,0.5959279424195585
,8743,1,0.5978700314104948
,3609,1,0.6026397541784013
,9187,1,0.6180350711509539
,712,1,0.6238371345235476
,1797,1,0.6245396323415007
,8515,1,0.6261176749781792
,7461,0,0.6284179004673818
,2998,1,0.6290806329728676
,3175,1,0.6357948079281834
,2205,1,0.6513032922427179
,769,0,0.6758860368479656
,6896,1,0.7051537101299883
,501,1,0.7258959481801728
,8976,1,0.7354174882773261
,2578,0,0.7667346405956295
,8904,1,0.7906367677123136
