,datapoint,attr_val,score
,201,0,1.0
,364,1,1.0
,342,0,1.0
,831,0,1.0
,347,0,1.0
,893,1,1.0
,721,0,1.0
,660,0,1.0
,640,0,1.0
,556,0,1.0
,462,0,1.0
,338,1,1.0
,116,0,1.0
,111,0,1.0
,950,0,1.0
,167,0,1.0
,985,0,1.0
,15,0,1.0
,10,0,1.0
,813,1,1.0000000000000002
,535,0,1.0000000000000002
,407,0,1.4142135623730951
,996,0,2.0
,29,1,2.0
,446,0,2.0
,911,0,2.0
,926,0,2.0
,287,1,2.23606797749979
,320,0,4.0
,145,1,5.0990195135927845
,194,1,5.0990195135927845
,522,1,5.385164807134505
,242,1,6.0827625302982185
,76,1,7.280109889280517
,528,0,9.273618495495704
,286,1,10.246950765959598
,677,0,33.07567081708245
,359,0,49.04079934095692
,301,0,67.01492371106603
,538,1,162.0401184892186
,7,1,865.0
,983,1,904.0022123866735
,812,1,1200.0016666655092
,395,1,1675.000298507436
,496,1,2123.000471031507
,333,0,2333.0
,87,1,2527.0
,832,1,2835.0017636678813
,744,1,5750.0
,915,0,10547.000047406846
