,datapoint,attr_val,score
,1345,0,0.0002589980686967273
,4194,1,0.0011843990327690087
,692,1,0.0016023604431388706
,4248,1,0.002754177268153839
,9766,1,0.002866414720942949
,7949,0,0.003335553081402357
,4357,1,0.005053303122657205
,2608,1,0.007348492975570689
,1582,1,0.00795703342142212
,8768,1,0.008460887956110587
,3012,1,0.00937359510708135
,1247,0,0.01305330295423902
,2988,1,0.014535713881056438
,6730,1,0.016666666666666666
,1299,0,0.016666666666666666
,6653,0,0.01672947247520955
,6266,1,0.01673647425014148
,3343,0,0.016764165675183764
,9845,1,0.016779960903613098
,8165,0,0.01715328392222026
,3137,1,0.017618452502252576
,3363,0,0.017776945544873808
,4197,1,0.021891343101483197
,9726,0,0.025046086447136226
,1485,0,0.02708746893533188
,2371,1,0.03292105765211256
,1589,1,0.03333333333333333
,153,0,0.03333333333333333
,9174,0,0.033432697447810716
,4417,0,0.033487742717922986
,5802,0,0.03424163643240702
,3281,1,0.03494044901981693
,3801,1,0.035016046661253936
,604,0,0.03535918743431026
,3946,0,0.035840951981027824
,906,0,0.0361085089047068
,2632,0,0.03656109105084188
,2159,0,0.038282389117801324
,149,1,0.045513882716426084
,5149,0,0.050068716566864485
,1812,0,0.05038498426319095
,4826,0,0.05056319045842287
,2014,1,0.051275457653020884
,2112,1,0.056454068684046926
,1429,0,0.0574645177624584
,1872,1,0.059239919506934566
,5812,0,0.066949531075526
,3483,1,0.07260675519227552
,9424,1,0.07386847964694403
,265,1,0.08479063436061607
