,datapoint,attr_val,score
,10,0,1.0
,118,0,1.0
,197,0,1.0
,935,1,1.0
,86,0,1.0
,111,0,1.0
,556,0,1.0
,593,0,1.0
,607,0,1.0
,640,0,1.0
,466,0,1.0
,387,1,1.0
,315,1,1.0
,821,0,1.0
,604,0,1.0
,937,0,1.0
,481,1,1.0
,813,1,1.0000000000000002
,623,0,1.4142135623730951
,866,0,2.0
,289,0,2.0
,284,0,2.0
,911,0,2.0
,446,0,2.0
,761,0,2.0
,79,0,2.0
,500,0,2.23606797749979
,255,1,4.0
,145,1,5.0990195135927845
,616,1,5.0990195135927845
,829,1,6.0
,35,1,7.3484692283495345
,375,0,8.0
,528,0,9.273618495495704
,569,0,10.198039027185569
,938,1,19.104973174542803
,706,1,63.22973983814894
,973,1,111.46748404803976
,154,1,194.0
,945,0,757.068689089702
,208,0,1037.000482159965
,812,1,1200.0016666655092
,59,0,1388.0241352368482
,736,0,1613.001239925128
,295,0,1669.0119831804684
,927,1,2006.0099700649546
,333,0,2333.0
,285,0,2569.000973141116
,95,1,8344.001198465878
,818,0,9774.000051156128
