,datapoint,attr_val,score
,201,0,1.0
,937,0,1.0
,364,1,1.0
,339,0,1.0
,309,0,1.0
,387,1,1.0
,347,0,1.0
,630,0,1.0
,935,1,1.0
,922,0,1.0
,988,1,1.0
,15,0,1.0
,218,0,1.0
,596,0,1.4142135623730951
,996,0,2.0
,583,1,2.0
,29,1,2.0
,766,0,2.0
,446,0,2.0
,397,0,2.0
,131,1,2.0
,866,0,2.0
,230,1,2.0
,44,0,2.23606797749979
,321,0,2.23606797749979
,293,1,3.0
,320,0,4.0
,255,1,4.0
,145,1,5.0990195135927845
,194,1,5.0990195135927845
,829,1,6.0
,242,1,6.0827625302982185
,35,1,7.3484692283495345
,444,0,8.06225774829855
,11,0,25.592967784139447
,525,1,89.00561780022652
,973,1,111.46748404803976
,538,1,162.0401184892186
,953,0,199.0
,1,0,558.0761596771538
,112,1,729.0
,7,1,865.0
,208,0,1037.000482159965
,736,0,1613.001239925128
,295,0,1669.0119831804684
,18,0,2218.000225428302
,333,0,2333.0
,63,1,3784.000528541189
,744,1,5750.0
,95,1,8344.001198465878
