,datapoint,attr_val,score
,309,0,1.0
,334,1,1.0
,291,0,1.0
,284,0,1.0
,339,0,1.0
,287,1,1.0
,10,0,1.0
,11,0,1.0
,63,1,1.0
,73,0,1.0
,112,1,1.0
,166,0,1.0
,197,0,1.0
,201,0,1.0
,203,0,1.0
,229,1,1.0
,821,0,1.0
,813,1,1.0
,805,1,1.0
,783,0,1.0
,736,0,1.0
,735,0,1.0
,721,0,1.0
,666,1,1.0
,829,1,1.0
,946,1,1.0
,985,0,1.0
,950,0,1.0
,945,0,1.0
,938,1,1.0
,927,1,1.0
,637,1,1.0
,378,1,1.0
,578,0,1.0
,707,0,1.4142135623730951
,616,1,1.4142135623730951
,623,0,1.4142135623730951
,583,1,1.4142135623730951
,242,1,1.4142135623730951
,788,1,1.4142135623730951
,727,0,1.4142135623730951
,79,0,1.7320508075688772
,301,0,2.0
,466,0,2.0
,704,0,2.0
,896,0,2.0
,504,0,2.23606797749979
,44,0,2.23606797749979
,359,0,2.23606797749979
,973,1,2.23606797749979
