,datapoint,attr_val,score
,10,0,0.5067707238941122
,367,0,0.509541704900551
,637,1,0.5099757751859562
,722,0,0.5104938395577758
,397,0,0.5128590430483491
,922,0,0.5137197557523703
,630,0,0.5165599541486401
,634,0,0.5213577366750841
,966,1,0.5268227853292282
,607,0,0.5276818206749594
,118,0,0.5311299747644496
,328,1,0.540549535340873
,985,0,0.5457050095033504
,474,0,0.5490870706671118
,946,1,0.5500039144217095
,355,1,0.5511832285269238
,347,0,0.5531895409328444
,813,1,0.5576683327094544
,831,0,0.5672514664915597
,87,1,0.5673423669684539
,862,0,0.5692905460135766
,312,0,0.5760854219661121
,338,1,0.5791257067028637
,235,1,0.5853282891676164
,623,0,0.5859113722377015
,704,0,0.5902550145277734
,761,0,0.5980550527063142
,208,0,0.6049615724811921
,470,0,0.6093361661591487
,840,1,0.6156248652021011
,18,0,0.6356697234534967
,230,1,0.6368298545564536
,926,0,0.6379790304172867
,612,0,0.638942776726062
,744,1,0.6511827548627231
,359,0,0.6568824491878453
,771,0,0.6582838516619911
,44,0,0.6609880840834879
,814,1,0.6674916652448081
,832,1,0.672048048641035
,983,1,0.6774733217267099
,812,1,0.6840674408378721
,736,0,0.6946111160796813
,973,1,0.6951457762338039
,1,0,0.7215541269147621
,35,1,0.7317504521869951
,528,0,0.739235218423
,578,0,0.7691827403205258
,9,0,0.7706174603188077
,677,0,0.8473766648729185
