,datapoint,attr_val,score
,295,0,1.0
,293,1,1.0
,291,0,1.0
,285,0,1.0
,29,1,1.0
,35,1,1.0
,76,1,1.0
,255,1,1.0
,118,0,1.0
,181,0,1.0
,205,1,1.0
,821,0,1.0
,813,1,1.0
,783,0,1.0
,722,0,1.0
,701,1,1.0
,893,1,1.0
,983,1,1.0
,953,0,1.0
,950,0,1.0
,397,0,1.0
,367,0,1.0
,630,0,1.0
,610,0,1.0
,604,0,1.0
,578,0,1.0
,988,1,1.4142135623730951
,707,0,1.4142135623730951
,289,0,1.4142135623730951
,616,1,1.4142135623730951
,623,0,1.4142135623730951
,208,0,1.4142135623730951
,235,1,1.4142135623730951
,862,0,1.4142135623730951
,727,0,1.4142135623730951
,766,0,1.4142135623730951
,911,0,1.4142135623730951
,95,1,1.4142135623730951
,145,1,1.4142135623730951
,43,0,1.4142135623730951
,926,0,1.7320508075688772
,273,1,1.7320508075688772
,79,0,1.7320508075688772
,131,1,2.0
,789,1,2.23606797749979
,321,0,2.23606797749979
,191,1,2.23606797749979
,728,0,2.23606797749979
,996,0,2.23606797749979
,831,0,26.019223662515373
