,datapoint,attr_val,score
,3012,1,1.0
,4384,1,1.0
,4086,1,1.0
,4802,0,1.0
,2829,0,1.0
,2770,1,1.0
,7679,1,1.0
,2098,1,1.0
,376,1,1.0
,9553,0,1.0
,5919,1,1.0
,3381,1,1.4142135623730951
,4518,1,2.0
,2317,1,2.0
,4889,0,2.0
,1972,0,2.0
,6287,0,2.0
,4068,0,2.0
,6416,1,2.23606797749979
,4524,1,2.23606797749979
,3684,1,2.23606797749979
,3892,1,2.23606797749979
,1565,0,2.23606797749979
,2185,1,2.23606797749979
,7133,0,2.8284271247461903
,1551,1,2.8284271247461903
,3411,0,3.0
,906,0,3.1622776601683795
,4181,0,3.6055512754639887
,3726,1,4.0
,7131,1,4.123105625617661
,842,1,5.385164807134505
,8693,1,6.708203932499369
,1352,1,80.0
,3205,0,95.13674369033241
,4217,0,100.0
,3249,1,140.03213916812098
,2451,1,185.070256929632
,6392,0,259.42436277265864
,5986,0,380.0
,8668,0,451.3590588434002
,4992,1,570.0035087611302
,2841,0,693.8068895593357
,8968,0,1125.3905988589026
,7187,1,1410.001418439003
,2800,1,2050.0
,9348,1,2170.0002304147347
,7954,0,2757.630323302962
,9799,0,7699.761100190058
,4278,0,8598.222199966689
