,datapoint,attr_val,score
,556,0,1.0
,570,0,1.0
,578,0,1.0
,604,0,1.0
,477,1,1.0
,375,0,1.0
,381,0,1.0
,444,0,1.0
,998,1,1.0
,935,1,1.0
,937,0,1.0
,915,0,1.0
,983,1,1.0
,660,0,1.0
,722,0,1.0
,736,0,1.0
,783,0,1.0
,355,1,1.0
,474,0,1.0
,201,0,1.0
,181,0,1.0
,130,0,1.0
,255,1,1.0
,35,1,1.0
,29,1,1.0
,10,0,1.0
,339,0,1.0
,284,0,1.0
,272,1,1.0
,295,0,1.0
,866,0,1.4142135623730951
,788,1,1.4142135623730951
,242,1,1.4142135623730951
,596,0,1.4142135623730951
,208,0,1.4142135623730951
,525,1,1.4142135623730951
,926,0,1.7320508075688772
,832,1,1.7320508075688772
,896,0,2.0
,704,0,2.0
,470,0,2.0
,993,1,2.0
,301,0,2.0
,18,0,2.23606797749979
,973,1,2.23606797749979
,359,0,2.23606797749979
,996,0,2.23606797749979
,814,1,2.23606797749979
,789,1,2.23606797749979
,230,1,24.041630560342607
