,datapoint,attr_val,score
,328,1,1.0
,274,0,1.0
,320,0,1.0
,315,1,1.0
,7,1,1.0
,15,0,1.0
,29,1,1.0
,112,1,1.0
,130,0,1.0
,167,0,1.0
,181,0,1.0
,197,0,1.0
,203,0,1.0
,342,0,1.0
,474,0,1.0
,813,1,1.0
,771,0,1.0
,744,1,1.0
,722,0,1.0
,887,1,1.0
,953,0,1.0
,935,1,1.0
,922,0,1.0
,637,1,1.0
,446,0,1.0
,378,1,1.0
,374,0,1.0
,368,1,1.0
,477,1,1.0
,593,0,1.0
,618,0,1.0
,578,0,1.0
,1,0,1.0
,707,0,1.4142135623730951
,677,0,1.4142135623730951
,312,0,1.4142135623730951
,194,1,1.4142135623730951
,153,0,1.4142135623730951
,583,1,1.4142135623730951
,235,1,1.4142135623730951
,43,0,1.4142135623730951
,301,0,2.0
,470,0,2.0
,896,0,2.0
,504,0,2.23606797749979
,714,1,2.23606797749979
,728,0,2.23606797749979
,952,0,2.23606797749979
,332,0,2.449489742783178
,831,0,26.019223662515373
