,datapoint,attr_val,score
,166,0,1.0
,364,1,1.0
,339,0,1.0
,831,0,1.0
,328,1,1.0
,862,0,1.0
,387,1,1.0
,666,1,1.0
,640,0,1.0
,639,1,1.0
,593,0,1.0
,545,1,1.0
,477,1,1.0
,338,1,1.0
,130,0,1.0
,116,0,1.0
,966,1,1.0
,922,0,1.0
,67,0,1.0
,218,0,1.0
,535,0,1.0000000000000002
,623,0,1.4142135623730951
,896,0,2.0
,79,0,2.0
,583,1,2.0
,766,0,2.0
,789,1,2.0
,911,0,2.0
,289,0,2.0
,704,0,2.23606797749979
,44,0,2.23606797749979
,255,1,4.0
,101,1,4.123105625617661
,616,1,5.0990195135927845
,829,1,6.0
,242,1,6.0827625302982185
,375,0,8.0
,444,0,8.06225774829855
,11,0,25.592967784139447
,677,0,33.07567081708245
,301,0,67.01492371106603
,525,1,89.00561780022652
,819,0,92.00543462209177
,154,1,194.0
,205,1,1228.0
,736,0,1613.001239925128
,295,0,1669.0119831804684
,18,0,2218.000225428302
,285,0,2569.000973141116
,63,1,3784.000528541189
