,datapoint,attr_val,score
,10,0,1.0
,988,1,1.0
,197,0,1.0
,73,0,1.0
,167,0,1.0
,950,0,1.0
,111,0,1.0
,545,1,1.0
,556,0,1.0
,607,0,1.0
,315,1,1.0
,339,0,1.0
,355,1,1.0
,367,0,1.0
,821,0,1.0
,201,0,1.0
,203,0,1.0
,481,1,1.0
,813,1,1.0000000000000002
,289,0,2.0
,446,0,2.0
,840,1,2.0000000000000004
,321,0,2.23606797749979
,704,0,2.23606797749979
,814,1,2.8284271247461903
,255,1,4.0
,145,1,5.0990195135927845
,616,1,5.0990195135927845
,522,1,5.385164807134505
,728,0,5.385164807134505
,829,1,6.0
,242,1,6.0827625302982185
,76,1,7.280109889280517
,35,1,7.3484692283495345
,938,1,19.104973174542803
,677,0,33.07567081708245
,706,1,63.22973983814894
,819,0,92.00543462209177
,973,1,111.46748404803976
,334,1,235.0
,152,1,455.00549447231947
,1,0,558.0761596771538
,9,0,945.0084655705472
,59,0,1388.0241352368482
,736,0,1613.001239925128
,333,0,2333.0
,87,1,2527.0
,832,1,2835.0017636678813
,274,0,3569.000140095262
,374,0,5249.007811005808
