,datapoint,attr_val,score
,291,0,1.0
,286,1,1.0
,320,0,1.0
,67,0,1.0
,141,0,1.0
,203,0,1.0
,342,0,1.0
,355,1,1.0
,640,0,1.0
,818,0,1.0
,813,1,1.0
,812,1,1.0
,783,0,1.0
,736,0,1.0
,735,0,1.0
,887,1,1.0
,983,1,1.0
,650,1,1.0
,364,1,1.0
,462,0,1.0
,395,1,1.0
,381,0,1.0
,368,1,1.0
,367,0,1.0
,634,0,1.0
,610,0,1.0
,607,0,1.0
,569,0,1.0
,556,0,1.0
,707,0,1.4142135623730951
,338,1,1.4142135623730951
,312,0,1.4142135623730951
,242,1,1.4142135623730951
,407,0,1.4142135623730951
,101,1,1.4142135623730951
,866,0,1.4142135623730951
,145,1,1.4142135623730951
,832,1,1.7320508075688772
,612,0,1.7320508075688772
,301,0,2.0
,993,1,2.0
,896,0,2.0
,789,1,2.23606797749979
,191,1,2.23606797749979
,714,1,2.23606797749979
,152,1,2.23606797749979
,739,0,2.23606797749979
,996,0,2.23606797749979
,18,0,2.23606797749979
,230,1,24.041630560342607
