,datapoint,attr_val,score
,3093,1,1.0
,7823,1,1.0
,2613,1,1.0
,2981,1,1.0
,1945,1,1.0
,3404,0,1.0
,7485,1,1.0
,9479,0,1.0
,9569,0,1.0
,5211,1,1.0
,5843,1,1.0
,4925,0,1.0
,248,1,1.0000000000000002
,765,0,1.4142135623730951
,468,1,2.0
,1595,1,2.0
,9452,0,2.0
,6488,1,2.0
,3104,1,2.0
,3955,0,2.0
,7562,0,2.0000000000000004
,9566,0,2.23606797749979
,9079,0,2.9999999999999982
,1361,0,2.9999999999999987
,4868,1,3.0
,3394,1,4.0
,2914,0,4.47213595499958
,4728,1,5.0
,4413,1,9.055385138137416
,5490,1,20.09975124224178
,2102,1,70.02856560004639
,4220,0,78.00640999302556
,777,0,150.0133327407934
,7072,0,155.0
,318,1,173.07512819582138
,2199,0,219.0205469813277
,5503,1,1100.0
,5233,0,2020.0
,1384,0,2220.000225225214
,1174,0,2860.000699300613
,1273,1,3260.553480622577
,2155,0,3700.0575671197334
,3482,0,4260.0
,4103,1,5023.875595593506
,4127,1,5071.038256609784
,4454,1,5763.169266991904
,1440,1,6410.0
,8062,1,6810.023788504707
,5463,1,6810.740708616061
,653,0,7340.307622981478
