,datapoint,attr_val,score
,6963,1,1.0
,1547,1,1.0
,9060,1,1.0
,5729,1,1.0
,5448,1,1.0
,9875,0,1.0
,9353,1,1.0
,5335,0,1.0
,5904,0,1.0
,5788,0,1.4142135623730951
,2918,0,2.0
,9812,0,2.0
,1153,0,2.0
,1962,0,2.0
,1406,1,2.0
,9645,1,2.0
,1019,0,2.8284271247461903
,5379,0,3.0
,6038,0,3.0
,8982,0,3.0
,2675,0,3.1622776601683795
,4181,0,3.6055512754639887
,2087,0,4.0
,3352,1,4.0
,8027,1,4.0
,484,1,5.0
,5407,1,5.0
,4728,1,5.0
,6846,0,5.0
,3898,1,5.0
,1107,1,5.0990195135927845
,5715,0,29.154759474226502
,9115,1,60.00833275470999
,2047,1,86.14522621712709
,813,1,90.0
,2244,0,108.1156787889712
,2036,1,170.0
,1515,0,550.0009090901577
,4576,1,642.0202489018551
,4061,0,810.0
,4739,0,810.0006172837153
,6267,1,810.0006172837153
,519,1,829.015681395714
,8820,0,998.0045090078502
,8759,0,1010.0
,1506,1,2333.088939582029
,8193,1,2471.804603928069
,9486,1,2711.5493725912493
,7896,1,4292.845909184256
,1421,1,5901.5240404492115
