,datapoint,attr_val,score
,5279,0,1.0
,4194,1,1.0
,1135,1,1.0
,4514,1,1.0
,1964,1,1.0
,8196,1,1.0
,8244,1,1.0
,574,1,1.0
,5843,1,1.0
,1371,0,2.0
,1007,0,2.0
,7908,1,2.0
,5802,0,2.0
,6341,1,2.0
,8591,1,2.0
,6597,1,2.23606797749979
,7670,1,2.23606797749979
,4938,0,2.23606797749979
,25,0,2.23606797749979
,486,0,3.0
,2276,1,3.0
,2278,1,3.0
,6080,1,3.0
,7749,1,3.0
,9258,1,4.0
,3721,1,4.0
,8821,1,4.123105625617661
,4526,1,5.385164807134505
,7032,1,10.198039027185569
,6096,0,29.017236257093817
,1561,1,41.54515615568198
,1067,1,86.14522621712709
,2244,0,108.1156787889712
,9878,1,109.1329464460664
,3736,1,130.01538370516005
,4025,0,142.11966788590522
,2239,1,162.04937519163718
,5317,1,360.0055555126893
,3828,1,512.0156247615887
,5757,0,528.0236737117002
,2620,1,610.0073770045736
,4661,1,697.083208806524
,1185,0,740.0
,149,1,871.0717536460472
,6537,1,1300.0
,1707,1,2150.000930232357
,2194,0,2738.0894799111293
,1584,1,4362.089980731714
,2414,0,5166.835588636433
,1495,0,5928.621171908355
