,datapoint,attr_val,score
,9765,1,0.0004619296389885926
,6077,1,0.0008487509630662387
,3423,1,0.0010676156583629905
,9307,0,0.0016062659928686696
,9400,0,0.001952254445547673
,2749,1,0.002123731528468655
,5908,0,0.0022158334740481488
,4391,1,0.002777682121522369
,4096,0,0.003925603048224075
,9131,1,0.008414578754385775
,286,0,0.00895492410036104
,1511,1,0.00911871910200187
,3828,1,0.014513023948170127
,9196,0,0.015460400619826169
,5010,1,0.016666666666666666
,1163,1,0.01666720479530839
,3021,1,0.016892492735883537
,8545,1,0.0169028963267344
,9285,1,0.016972269383135258
,8608,0,0.017000130601045337
,2560,0,0.01709606989342252
,6977,1,0.020684297952344444
,1120,1,0.025513493271600813
,8249,0,0.03333333333333333
,6907,0,0.03333333333333333
,2367,1,0.03342655893281432
,6012,0,0.03386122553274843
,4138,1,0.034401428376368885
,4656,0,0.03449852300976518
,9293,1,0.03478636838441033
,5077,0,0.035019681980605094
,4305,1,0.035346994412193626
,4647,0,0.03538915450511545
,5788,0,0.03554678884101905
,1533,0,0.03588920208692133
,6626,0,0.0361932136904574
,1487,0,0.038824107660704266
,5416,1,0.039815902427578605
,9190,1,0.041864096391845296
,4773,0,0.0500109742436513
,5314,1,0.050075
,6097,1,0.05094111875340954
,3992,1,0.05150919332504191
,3407,1,0.05525235203078787
,1035,0,0.06175202582920744
,1968,1,0.0669382089436755
,3486,1,0.06867328399209284
,3483,1,0.07260675519227552
,2867,1,0.08847022685557032
,6660,1,0.10061605408753692
