,datapoint,attr_val,score
,9725,0,1.0
,3969,1,1.0
,1635,0,1.0
,6688,1,1.0
,8091,0,1.0
,2584,1,1.0
,2993,1,1.0
,2054,1,1.0
,6149,1,1.0
,5074,0,1.0
,7949,0,2.0
,7186,0,2.0
,5329,1,2.0
,3135,1,2.23606797749979
,644,1,2.23606797749979
,8514,1,2.8284271247461903
,9236,1,3.0
,3954,0,3.0
,1290,0,3.0
,7291,0,3.0000000000000013
,4814,0,3.1622776601683795
,6957,0,3.1622776601683795
,9874,0,3.6055512754639865
,1504,1,4.0
,5641,1,5.0990195135927845
,6721,1,31.0
,3685,1,90.09439494219386
,5141,1,110.0
,7564,1,140.0071426749364
,350,0,261.04788832702707
,2377,0,316.02531544165885
,6351,0,400.0
,2769,1,440.00454543106713
,7710,1,490.00408161565355
,195,1,540.0231476520241
,1923,1,580.0
,6108,0,600.00666662963
,3408,1,614.0203579686914
,2810,0,620.0201609625287
,1844,1,700.0064285419099
,6133,1,750.0006666663704
,9682,1,1150.0004347825266
,1193,1,1380.0
,597,0,1606.5058356570014
,7592,0,1918.0002606881992
,3239,0,1970.0
,2612,1,2469.231459381643
,59,1,2790.0044802831408
,7105,0,8592.618983755767
,7879,1,9353.34432168516
