,datapoint,attr_val,score
,610,0,1.0
,593,0,1.0
,481,1,1.0
,374,0,1.0
,375,0,1.0
,378,1,1.0
,935,1,1.0
,915,0,1.0
,945,0,1.0
,953,0,1.0
,966,1,1.0
,985,0,1.0
,887,1,1.0
,829,1,1.0
,736,0,1.0
,783,0,1.0
,812,1,1.0
,205,1,1.0
,141,0,1.0
,255,1,1.0
,73,0,1.0
,67,0,1.0
,63,1,1.0
,35,1,1.0
,15,0,1.0
,10,0,1.0
,333,0,1.0
,320,0,1.0
,286,1,1.0
,339,0,1.0
,272,1,1.0
,293,1,1.0
,145,1,1.4142135623730951
,788,1,1.4142135623730951
,840,1,1.4142135623730951
,242,1,1.4142135623730951
,235,1,1.4142135623730951
,583,1,1.4142135623730951
,208,0,1.4142135623730951
,153,0,1.4142135623730951
,338,1,1.4142135623730951
,79,0,1.7320508075688772
,466,0,2.0
,131,1,2.0
,359,0,2.23606797749979
,44,0,2.23606797749979
,538,1,2.23606797749979
,739,0,2.23606797749979
,504,0,2.23606797749979
,116,0,7.14142842854285
