,datapoint,attr_val,score
,416,1,1.0
,937,0,1.0
,821,0,1.0
,342,0,1.0
,339,0,1.0
,735,0,1.0
,862,0,1.0
,639,1,1.0
,630,0,1.0
,607,0,1.0
,593,0,1.0
,477,1,1.0
,946,1,1.0
,116,0,1.0
,111,0,1.0
,153,0,1.0
,73,0,1.0
,922,0,1.0
,985,0,1.0
,535,0,1.0000000000000002
,235,1,1.4142135623730951
,896,0,2.0
,438,1,2.0
,815,0,2.0
,866,0,2.0
,840,1,2.0000000000000004
,704,0,2.23606797749979
,321,0,2.23606797749979
,141,0,2.23606797749979
,101,1,4.123105625617661
,728,0,5.385164807134505
,522,1,5.385164807134505
,829,1,6.0
,76,1,7.280109889280517
,35,1,7.3484692283495345
,444,0,8.06225774829855
,938,1,19.104973174542803
,301,0,67.01492371106603
,973,1,111.46748404803976
,154,1,194.0
,953,0,199.0
,43,0,518.000965250066
,924,0,651.0
,208,0,1037.000482159965
,59,0,1388.0241352368482
,291,0,1521.0016436546018
,927,1,2006.0099700649546
,333,0,2333.0
,374,0,5249.007811005808
,378,1,5337.0
