,datapoint,attr_val,score
,1342,0,0.5010870694833188
,8184,0,0.5060714273021074
,6918,0,0.5065967826403919
,8477,0,0.5076170876331826
,3520,0,0.5083245401399648
,3122,1,0.510184610666248
,5557,1,0.5132731346619446
,2021,0,0.5153127327379353
,79,0,0.5166514997385948
,2728,0,0.5169210221892782
,8121,1,0.5176426373902347
,6402,0,0.5190665413083537
,4930,0,0.5190971691206889
,3012,1,0.5219828249961633
,2952,1,0.525875431927902
,0,1,0.5298798478582076
,6158,0,0.5327523753445227
,963,0,0.5335297306169746
,2575,0,0.5408052743031377
,3256,0,0.5428599205124298
,7994,1,0.5475421959805464
,1383,0,0.5479829221009074
,4257,1,0.5481599879286112
,5395,1,0.5486925169085631
,7628,0,0.5503863058563581
,657,1,0.5527846144124888
,2943,0,0.5584862178881236
,9293,1,0.5619217712432761
,5647,1,0.5631121506662202
,6706,1,0.5631543054249145
,9883,0,0.5681105043299335
,3524,1,0.5842428544723433
,7675,1,0.5847037979124308
,759,1,0.585548029013157
,1149,1,0.588738736163855
,645,0,0.589314949009192
,757,1,0.5939318727571954
,5235,1,0.5943818017326434
,2732,1,0.6121170442107107
,2756,0,0.6131497926041478
,2983,1,0.6136659712581709
,5785,1,0.6246428098359076
,2097,1,0.6291161211065562
,3073,0,0.6609671472362134
,763,0,0.6950860505449377
,4126,0,0.7108894819436689
,2112,1,0.7113676999004699
,2612,1,0.7239329019378729
,3534,1,0.7493547912922972
,4710,0,0.8634841609284445
