,datapoint,attr_val,score
,2993,1,0.0004099270364093647
,7477,0,0.0008841002155289422
,9479,0,0.0011084007206116195
,2149,1,0.0012619490383271475
,2121,0,0.0016024535174866904
,9541,0,0.001702062294544176
,9400,0,0.001952254445547673
,2644,1,0.003497637354821132
,4847,1,0.005071429848439249
,4283,0,0.0063281377649641824
,3683,1,0.006700606631756079
,1376,0,0.008105824306265842
,1987,1,0.008343741177662801
,3488,0,0.00843153764630647
,9796,0,0.008750077515190104
,286,0,0.00895492410036104
,5396,1,0.009786476868327405
,1256,0,0.01028388418194877
,1299,0,0.016666666666666666
,8169,1,0.016666718193921803
,7444,1,0.016666750691498745
,3511,1,0.016682054361066238
,6095,1,0.017227384139132336
,7412,1,0.01936875576573073
,3212,1,0.020199274152589358
,2756,0,0.023349479529533392
,1584,1,0.02378467741935484
,153,0,0.03333333333333333
,5462,1,0.03333333333333333
,9429,0,0.033438394008646656
,9736,0,0.0336131419072449
,7997,0,0.03377740218737367
,5732,1,0.0338642502701297
,5379,0,0.034149514495925085
,8120,1,0.035107121098780066
,604,0,0.03535918743431026
,3177,1,0.03571849538235325
,5389,0,0.03655683679599432
,3044,0,0.0372995879380968
,7780,0,0.037829019544394514
,6740,0,0.0400622122061304
,2976,1,0.047102056400778435
,7944,1,0.05009828999736511
,5094,1,0.05074599267196322
,2241,0,0.05372579545385249
,6108,0,0.06098551373534605
,2122,1,0.06716693292448278
,2576,1,0.06901049008717051
,7499,1,0.08368926305767031
,866,1,0.08609466065545096
