,datapoint,attr_val,score
,15,0,1.0
,67,0,1.0
,73,0,1.0
,257,0,1.0
,462,0,1.0
,545,1,1.0
,556,0,1.0
,783,0,1.0
,618,0,1.0
,650,1,1.0
,660,0,1.0
,701,1,1.0
,722,0,1.0
,466,0,1.0
,339,0,1.0
,416,1,1.0
,407,0,1.4142135623730951
,727,0,1.4142135623730951
,191,1,2.0
,926,0,2.0
,866,0,2.0
,815,0,2.0
,438,1,2.0
,446,0,2.0
,29,1,2.0
,707,0,2.0
,996,0,2.0
,504,0,2.23606797749979
,739,0,2.23606797749979
,616,1,5.0990195135927845
,35,1,7.3484692283495345
,444,0,8.06225774829855
,569,0,10.198039027185569
,578,0,12.247448713915892
,11,0,25.592967784139447
,677,0,33.07567081708245
,706,1,63.22973983814894
,771,0,188.01063799689632
,154,1,194.0
,986,0,206.07037632808846
,152,1,455.00549447231947
,945,0,757.068689089702
,7,1,865.0
,59,0,1388.0241352368482
,295,0,1669.0119831804684
,332,0,2981.194894668915
,63,1,3784.000528541189
,887,1,5311.0003765769015
,378,1,5337.0
,818,0,9774.000051156128
