,datapoint,attr_val,score
,111,0,0.5020229703775089
,29,1,0.5072072128690941
,637,1,0.5099757751859562
,937,0,0.5127823859102854
,203,0,0.5137466855498187
,924,0,0.5146948648004779
,342,0,0.5149845332786991
,339,0,0.516302379960514
,416,1,0.5231935013440654
,966,1,0.5268227853292282
,197,0,0.5297143699224414
,604,0,0.5336665668008158
,829,1,0.5388190820049101
,701,1,0.5415837356688114
,130,0,0.5483159692110997
,474,0,0.5490870706671118
,503,1,0.5497216912296619
,355,1,0.5511832285269238
,813,1,0.5576683327094544
,166,0,0.5585154212625418
,935,1,0.5625038764433632
,309,0,0.5662951970242974
,831,0,0.5672514664915597
,87,1,0.5673423669684539
,194,1,0.5748256387491204
,466,0,0.5768600434952754
,301,0,0.5878630256512549
,596,0,0.5883502855148808
,43,0,0.5933414717781881
,208,0,0.6049615724811921
,911,0,0.6074671952215742
,766,0,0.6276915487022591
,444,0,0.6296523198890231
,18,0,0.6356697234534967
,771,0,0.6582838516619911
,570,0,0.660462078352001
,321,0,0.663202821361183
,152,1,0.6728120523859998
,496,1,0.6730731673723573
,952,0,0.6770486873078201
,504,0,0.6807007237143763
,736,0,0.6946111160796813
,76,1,0.6971213717155617
,59,0,0.7169429122368309
,285,0,0.7224787597175839
,286,1,0.7473648889392641
,374,0,0.7581360487952298
,887,1,0.7728671910536224
,95,1,0.8424920431978412
,332,0,0.8997057000690848
