,datapoint,attr_val,score
,10,0,1.0
,15,0,1.0
,988,1,1.0
,935,1,1.0
,950,0,1.0
,111,0,1.0
,116,0,1.0
,462,0,1.0
,545,1,1.0
,556,0,1.0
,722,0,1.0
,893,1,1.0
,347,0,1.0
,328,1,1.0
,339,0,1.0
,342,0,1.0
,355,1,1.0
,368,1,1.0
,821,0,1.0
,481,1,1.0
,235,1,1.4142135623730951
,191,1,2.0
,926,0,2.0
,230,1,2.0
,815,0,2.0
,911,0,2.0
,761,0,2.0
,896,0,2.0
,840,1,2.0000000000000004
,952,0,2.23606797749979
,704,0,2.23606797749979
,293,1,3.0
,255,1,4.0
,320,0,4.0
,194,1,5.0990195135927845
,242,1,6.0827625302982185
,76,1,7.280109889280517
,286,1,10.246950765959598
,578,0,12.247448713915892
,677,0,33.07567081708245
,525,1,89.00561780022652
,999,1,149.2849624041216
,181,0,166.00301202086666
,771,0,188.01063799689632
,334,1,235.0
,43,0,518.000965250066
,59,0,1388.0241352368482
,805,1,1532.0
,295,0,1669.0119831804684
,374,0,5249.007811005808
