,datapoint,attr_val,score
,272,1,1.0
,284,0,1.0
,339,0,1.0
,111,0,1.0
,10,0,1.0
,15,0,1.0
,59,0,1.0
,63,1,1.0
,87,1,1.0
,118,0,1.0
,167,0,1.0
,181,0,1.0
,201,0,1.0
,229,1,1.0
,355,1,1.0
,821,0,1.0
,812,1,1.0
,722,0,1.0
,701,1,1.0
,829,1,1.0
,924,0,1.0
,650,1,1.0
,637,1,1.0
,444,0,1.0
,397,0,1.0
,381,0,1.0
,378,1,1.0
,368,1,1.0
,477,1,1.0
,496,1,1.0
,593,0,1.0
,607,0,1.0
,578,0,1.0
,570,0,1.0
,988,1,1.4142135623730951
,289,0,1.4142135623730951
,840,1,1.4142135623730951
,788,1,1.4142135623730951
,101,1,1.4142135623730951
,95,1,1.4142135623730951
,145,1,1.4142135623730951
,926,0,1.7320508075688772
,301,0,2.0
,789,1,2.23606797749979
,321,0,2.23606797749979
,500,0,2.23606797749979
,706,1,2.23606797749979
,44,0,2.23606797749979
,996,0,2.23606797749979
,831,0,26.019223662515373
