,datapoint,attr_val,score
,570,0,1.0
,604,0,1.0
,607,0,1.0
,395,1,1.0
,397,0,1.0
,416,1,1.0
,444,0,1.0
,462,0,1.0
,650,1,1.0
,927,1,1.0
,937,0,1.0
,953,0,1.0
,983,1,1.0
,666,1,1.0
,812,1,1.0
,640,0,1.0
,474,0,1.0
,203,0,1.0
,201,0,1.0
,197,0,1.0
,167,0,1.0
,154,1,1.0
,141,0,1.0
,76,1,1.0
,63,1,1.0
,59,0,1.0
,11,0,1.0
,111,0,1.0
,257,0,1.0
,286,1,1.0
,285,0,1.0
,295,0,1.0
,866,0,1.4142135623730951
,761,0,1.4142135623730951
,766,0,1.4142135623730951
,407,0,1.4142135623730951
,840,1,1.4142135623730951
,583,1,1.4142135623730951
,208,0,1.4142135623730951
,525,1,1.4142135623730951
,988,1,1.4142135623730951
,273,1,1.7320508075688772
,926,0,1.7320508075688772
,704,0,2.0
,466,0,2.0
,973,1,2.23606797749979
,814,1,2.23606797749979
,728,0,2.23606797749979
,500,0,2.23606797749979
,230,1,24.041630560342607
