,datapoint,attr_val,score
,620,1,0.5001688750268376
,9307,0,0.5031766130070583
,3000,1,0.5100800758516546
,8343,1,0.5108992880247779
,8053,1,0.5108992880247779
,7568,1,0.5125332706169288
,8587,1,0.5168518308052918
,2770,1,0.5171346801043488
,848,1,0.5182177875818592
,2608,1,0.5186357915590433
,6637,1,0.5298493964453426
,4357,1,0.5298840909706222
,5572,1,0.5313832083562812
,1100,0,0.5405287902247973
,6274,1,0.544625671536535
,7170,1,0.5479090855920123
,7888,1,0.5483768139889519
,7150,1,0.5526841161751317
,2248,0,0.5544135559584933
,1769,1,0.5564392268300151
,2855,1,0.556858061074132
,2845,1,0.5645206936983214
,716,1,0.5712870821412289
,1485,0,0.5735431365839591
,2988,1,0.5758821148770086
,585,0,0.5795733506242131
,4237,1,0.5824794857895144
,5979,0,0.5835422992887251
,9456,1,0.5875425334158526
,3017,0,0.5884882844041229
,6321,0,0.596444158488241
,9154,1,0.6026709554515186
,6107,0,0.6053271735705633
,1901,1,0.6124382755203002
,9919,1,0.6193742379680149
,7501,0,0.6223319815561736
,2522,1,0.6364030658189299
,2676,1,0.6385154819650292
,7200,1,0.6391215396653334
,4027,1,0.6455058457272113
,3617,0,0.6518561366365627
,567,0,0.6601896706071481
,1853,1,0.6661573033321758
,3308,0,0.6757980812388973
,4526,1,0.6898107215147167
,5426,1,0.7166174398962579
,3064,1,0.7248613289245901
,5277,1,0.7433793146930784
,528,1,0.7862492923723926
,8007,1,0.9653765979634514
